c_Colonia,c_CodigoPostal,Nombre del asentamiento
673,97703,San Jose Nabalam
673,99630,El Jaralillo
674,4980,Ex-Ejido de Santa Úrsula Coapa
674,20729,Clavellinas
674,22526,Cañón Rosales
674,23444,Luis Donaldo Colosio
674,25950,Macuyú
674,28864,Valle Alto
674,29670,Tapalapa
674,33880,1o de Mayo FOVISSSTE
674,34605,Martínez de Abajo
674,39670,Adolfo López Mateos
674,45086,Loma Bonita Sur
674,50665,La Trinidad Concepción
674,62323,Tierra Colorada
674,63792,Pantanal
674,65480,Rio Salado
674,68675,San Pedro Jocotipac
674,76830,Paso de Mata
674,77533,Supermanzana 55
674,78804,San Antonio de Zaragoza
674,81190,La Brecha
674,84164,El Cerro
674,86724,Vernet 6ta. Sección (San Lorenzo)
674,87824,La Noria
674,90515,San José Xicohtencatl
674,91155,Casa Blanca
674,99630,Huiscolco
675,4650,Los Fresnos
675,20730,Molinos
675,22523,Gran Tenochtitlán
675,23444,Lomas de Rosarito
675,28864,Valle del Coral
675,29680,Ocotepec
675,32882,Progreso
675,34605,Martínez de Arriba
675,36568,San Juan de Retana
675,39670,Gustavo Diaz Ordaz
675,42601,Manzana 1
675,45086,Loma Bonita
675,50694,Dios Padre
675,58620,San Miguel INFONAVIT
675,62144,Trevi I
675,65500,Salinas Victoria
675,68680,Santa María Texcatitlan
675,76847,Santa Bárbara de la Cueva
675,77533,Supermanzana 56
675,78805,Buenavista
675,81190,San José de la Brecha
675,84164,Ferrocarril
675,86714,Cuauhtémoc
675,87825,La Crucita (La Piragua)
675,90508,La Esmeralda
675,91337,Casa Blanca
675,97783,San Juan
675,99630,San Luis de Custique
676,4650,Pueblo de Santa Úrsula Coapa
676,20732,Los Encinos
676,23445,Lomas de Guaymitas
676,25952,El Tejocote
676,29686,San Pablo Huacano
676,31512,Quintas del Valle
676,34603,Atotonilco
676,36546,Malvas (La Argolla)
676,39670,Magallanes
676,42602,El Palomo
676,50673,Jaltepec Centro
676,62144,Trevi II
676,63790,Malinal
676,65520,Mamulique
676,68685,Jaltepetongo
676,76833,El Mirador
676,77539,Supermanzana 200
676,78810,Encarnación de Abajo
676,81200,Primer Cuadro (Centro)
676,84170,El Tasícuri
676,86710,Gustavo A. Madero
676,87825,La Trinidad
676,90503,Santa Ana
676,91556,Casa Blanca
676,97500,San Juan
676,99630,Tabasco
677,4660,Joyas del Pedregal
677,20734,Lázaro Cárdenas
677,22523,Cañón de las Rosas
677,23435,FOVISSSTE las Veredas
677,25953,El Jaralito
677,28864,Lomas de Santiago
677,29690,Chapultenango
677,34604,Los Sauces
677,36826,Purísima de Temascatío de Arriba
677,42602,Bothi Baji
677,45087,Navío
677,50664,San Miguel Chisda
677,58624,Valle Escondido
677,62144,Trevi III
677,65530,Los Villarreales
677,68690,Parían
677,72228,Tres de Mayo
677,76833,Santa Rosa Xajay
677,77519,Supermanzana 210
677,78811,La Joya
677,84175,San Lorenzo
677,86714,Emiliano Zapata 1ra. Sección
677,87826,San Antonio
677,90503,Cuamanco
677,99630,Tenanguillo
678,4700,Pedregal de Carrasco
678,20736,La Gloria
678,22525,Divina Providencia
678,23420,Aeropuerto
678,25954,Guelatao
678,28864,La Joya I
678,29690,Guadalupe Victoria
678,31540,Retornos del Sol
678,36544,Rancho Grande
678,42603,Cañada Chica Antigua
678,50665,Guadalupe Buenavista
678,58627,Lázaro Cárdenas Sur
678,62324,El Universo
678,63795,Trigomil
678,65534,Hojacen
678,68691,San Francisco Cotahuixtla
678,72210,Unidad Independencia
678,76833,Santa Cruz Escandón
678,77519,Supermanzana 211
678,78811,San Francisco Caleros
678,84167,El Sasabe
678,86715,Buergos
678,87826,San Matías
678,90503,Villa de las Flores
678,94533,Cecadys
678,97390,San Lorenzo
679,4700,Villa Panamericana
679,20738,La Soledad
679,22607,Salvatierra
679,23460,Mariano Matamoros
679,25954,Porvenir de Tacubaya
679,28869,La Joya II
679,29690,Guayabal
679,31560,Rinconada de Villa
679,34600,Los Herrera
679,36826,La Trinidad de Temascatío
679,39679,Rodrigo de Triana
679,45087,Rinconada La Joya
679,50677,La Mesa
679,58628,García Padilla
679,62269,Valle Sol
679,63794,San José de Costilla (Estación Costilla)
679,65535,Los Urrutias
679,68692,Santiago Nacaltepec
679,72490,Unidad Antorchista
679,77518,Supermanzana 216
679,78812,Noria de los Conos
679,84170,San Ignacio
679,86715,Lerdo de Tejada 1ra. Sección
679,87827,Buenos Aires
679,90506,Tierra y Libertad
679,95770,Cedros
679,97840,San Mateo
679,99650,Santiago
680,4710,Olímpica
680,20739,San Pedro
680,22606,Flores Magón
680,23474,Arcos del Sol
680,25954,San Francisco
680,28864,Country Club
680,29690,Río Negro
680,33826,Rubén Aguilar
680,34600,Los Pascuales
680,36835,Guadalupe de Rivera
680,39680,Las Cumbres
680,45088,La Giralda
680,50667,San Jerónimo Pilitas
680,63793,Adolfo López Mateos (Las Veredas)
680,65530,Los Morales
680,68693,Tejotepec
680,72017,Venustiano Carranza
680,77517,Supermanzana 222
680,78812,Palmas
680,81210,Miguel Hidalgo
680,84176,El Carrizo
680,86715,Playas de las Jiménez
680,87827,Marroquín
680,90508,Arboledas
680,97147,San Nicolás Del Norte
680,99670,Huanusco
681,4718,Vistas del Maurel
681,20740,El Polvo
681,22404,Aeropuerto
681,23455,Cabo Bello
681,25955,Dos de Abril
681,28863,Vista del Mar
681,29691,El Volcán Chichonal
681,31523,Salome Gallegos Sector
681,34620,Madroño (El Madraño)
681,36844,La Soledad
681,39680,Lomas de Magallanes
681,42604,El Daxtha
681,45089,Residencial Victoria
681,50676,Puentecillas el Deposito
681,62240,Versalles
681,63793,Cofradía de Chocolón
681,68694,El Moral
681,72495,Villa Albertina
681,76835,Rancho Banthí (Familia Navarrete)
681,77517,Supermanzana 223
681,78812,Santa Ana
681,81215,ISSSTESIN
681,84180,Naco Centro
681,86720,Santos Degollado 1ra. Sección (El Bayo)
681,87829,Morquecho
681,90507,San Francisquito
681,91335,Cerro de Juárez
681,97203,San Pablo
681,99670,La Luz
682,4719,Pedregal del Sur
682,20741,Caldera
682,22400,Libertad
682,23455,Puesta del Sol
682,25955,El Gavillero
682,28867,Villas del Palmar
682,29692,Carmen Tonapac
682,34620,San Miguel del Cantil
682,36836,Laguna Larga
682,39683,Cumbres Diana
682,42608,Benito Juárez
682,45100,La Villa
682,50678,Las Rosas
682,62228,Ampliación Emiliano Zapata
682,63795,La Curva
682,68695,San Juan Tonaltepec
682,72350,Villa de Reyes
682,76815,San Javier
682,77516,Supermanzana 225
682,78814,El Herrero
682,81216,Benito Juárez
682,86728,Santos Degollado 2da. Sección
682,87830,Santa Cruz
682,95642,Cetis
682,97176,San Pablo Oriente
683,4719,Villas del Pedregal
683,20742,Licenciado Adolfo López Mateos
683,23474,Jardines del Sol
683,25955,La Puerta
683,28879,Vista Roca
683,29693,San Antonio Acambac
683,34627,San Juan de Camarones
683,36834,Rivera de Guadalupe
683,42600,La Loma
683,45100,Zapopan Centro
683,50678,Los Lobos
683,58629,San Miguel
683,62215,Blanca Universidad
683,63797,El Tepozal
683,65600,Hidalgo Centro
683,68696,La Unión
683,72016,Villas de Marques
683,76837,Palmillas
683,77516,Supermanzana 226
683,78814,El Guerrero
683,81217,Narciso Mendoza
683,84194,San Pedro
683,87831,El Progreso
683,90806,Constitución
683,94965,5 de Mayo
683,97138,San Pedro Cholul
683,99700,Los Guapos
684,4720,Pedregal del Maurel
684,20744,San Antonio de los Martínez
684,23460,La Joya
684,25955,Las Cuatas
684,28879,Del Pacifico
684,29700,Amatán
684,31529,San Pedro
684,34627,Santa Efigenia
684,36827,Santa Elena
684,39683,Magisterio Guerrerense
684,42608,Las Mecas
684,50677,Palo Seco
684,58630,Anáhuac
684,62214,Brisas de Cuernavaca
684,68700,Natividad
684,72430,Villa Florencia
684,76837,Puerta de Palmillas
684,77086,Las Arboledas I
684,78814,Piedra Blanca
684,81218,Prof. Conrado Espinoza
684,84194,Cuauhtémoc
684,86720,Petroquímica (Cuidad Pemex)
684,87831,Oyama
684,90030,Ameyal
684,91067,SIPEH Ánimas
684,97390,San Salvador
684,99700,Los Ramos
685,4729,Rinconada las Playas INFONAVIT
685,20746,Gorriones
685,22404,Las Californias
685,23470,Lienzo Charro Centro
685,25960,Marte
685,28219,Las Garzas
685,29700,La Loma
685,33815,San Uriel INFONAVIT
685,34627,El Naranjito
685,36846,Tomelópez
685,39689,Bosques de La Cañada
685,42608,Saucillo
685,45110,Colinas de San Javier
685,50670,Providencia Ejido el Depósito
685,62214,Buenaventura
685,68701,La Trinidad Ixtlan
685,76838,El Cazadero
685,77536,Supermanzana 529
685,78815,Maravillas
685,81220,Sector Fátima
685,84200,Centro
685,86724,Vernet 1ra. Sección
685,87832,Palo Alto
685,90030,Residencial Jardines de San Gabriel
685,94744,Civer
685,97840,San Sebastián
685,99700,San Antonio
686,4730,Cantil del Pedregal
686,20748,Ojo de Agua de Rosales
686,23473,Los Cangrejos
686,25961,La Parrita
686,28219,Villa Océano
686,29700,San Antonio 3 Picos
686,33000,Sector Norte
686,36840,Tomelopitos
686,39689,Cumbres de Figueroa
686,42610,Santa María Magdalena
686,45110,Jacarandas
686,50674,San Antonio Pueblo Nuevo
686,58635,18 de Octubre
686,62116,Cabañas del Valle
686,65650,Abasolo Centro
686,72310,Villa Frescura VI
686,76844,La Magdalena
686,77536,Supermanzana 529-1
686,78815,Sarabia (Encarnación de Arriba)
686,81220,Jiquilpan
686,86724,Vernet 2da. Sección
686,87834,San Francisco
686,90030,Villa de los Ángeles
686,94530,Club Residencial Campestre
686,97782,Santa Ana
686,99700,Tlaltenango de Sanchez Román
687,4730,Bosques de Tetlameya
687,20749,Tepetatillo
687,23456,Miramar
687,25966,San José de la Paila (Rancho Nuevo)
687,29702,La Esperanza
687,33000,Sector Poniente
687,36555,Purísima del Jardín O Hilacha
687,39689,Pablo Galeana
687,42610,Mesa Chica
687,45110,Jardines de La Patria
687,50678,San Joaquín Lamillas Centro
687,58635,Lázaro Cárdenas
687,62116,Cruz de La Misión
687,63804,Milpillas Bajas
687,65700,Higueras
687,68706,Maninaltepec
687,72176,Villa Génesis
687,76844,Santa Rita
687,77536,Supermanzana 530-1
687,78819,San José de Ipoa
687,84210,Ferrocarril
687,87835,La Garita
687,90030,Los Girasoles
687,95600,La Concepción
687,97700,Santa Cruz
688,20750,San José del Río
688,23455,Santa Carmela
688,25967,Piedras de Lumbre
688,28808,Aquarium
688,29703,El Calvario
688,34623,San Diego Tenzaenz
688,36807,El Conejo
688,39690,Cañada de los Amates
688,42610,San Andrés Tianguistengo
688,45110,Jardines Universidad
688,50678,Minita del Cedro Dos
688,58637,Ejidal I
688,62214,Ampliación Chamilpa
688,63809,Tepetiltic
688,65750,Gral. Zuazua
688,68704,San Juan Quiotepec
688,72130,Villa Madero
688,76842,Dolores Godoy
688,77536,Supermanzana 550
688,78820,El Carmen
688,81223,Las Fuentes
688,84220,Militar
688,86723,Bitzal 1ra. Sección
688,87835,Santa Fe
688,90508,El Jagüey
688,94106,Constitución
688,97373,Santa Isabel
688,99704,La Palma
689,4738,Modulo Social Imán
689,20760,El Llavero
689,22010,Empleados Federales
689,23088,Arcoiris
689,25970,La Rosa
689,28869,Villa Flamingos
689,29704,El Porvenir
689,31579,Sierra Azul
689,39690,Club Deportivo
689,42623,González González
689,45110,Real San Bernardo
689,50677,La Trampa (La Trampa Grande)
689,58637,Loma Linda
689,62514,El Capulín
689,63810,Amado Nervo (El Conde)
689,65800,Agualeguas Centro
689,68706,Santa María Nieves
689,76844,Soledad del Río
689,77536,Supermanzana 532
689,78821,Pastoriza
689,81224,Juan Cota
689,84230,Obrera
689,86722,Bitzal 2da. Sección
689,87840,La Cruz
689,90062,Insurgentes
689,91154,Continental
689,99705,Salazares
690,4739,El Caracol
690,20765,San Vicente
690,23088,Ayuntamiento
690,25970,Rincón Colorado
690,29705,Emiliano Zapata
690,33826,Solidaridad
690,34626,El Porvenir
690,36804,San Diego del Rosal (El Zorrillo)
690,39690,Condesa
690,42620,Santiago de Anaya Centro
690,50677,La Cañada del Saúco
690,62304,El Mirador
690,63810,Cuastecomate
690,68706,Santa María Totomoxtla
690,72724,Villa Olímpica
690,76842,De Enmedio
690,77536,Supermanzana 531
690,78822,San José del Plan
690,81225,Ávila Corona
690,84240,Jesús García
690,86722,Bitzal 3ra. Sección
690,87840,Cruz y Carmen
690,90030,Los Pinos
690,94965,Cortina
690,97782,Santa Lucia
690,99707,Cicacalco
691,4800,Alianza Popular Revolucionaria
691,20768,El Águila [Rancho]
691,23084,El Progreso
691,25974,La Hedionda Chica
691,28504,Campestre San Jerónimo
691,29706,Francisco I Madero
691,32883,Tecnológico
691,34627,Rincón de Huajupa
691,36804,San José Bernalejo (El Ranchito)
691,39690,Chinameca
691,42621,Guerrero
691,45110,Santa Isabel
691,50678,La Chispa
691,58638,Fray Jacobo Daciano
691,62203,El Ocote
691,63810,Tequilita
691,65810,Rancho Nuevo
691,68707,San Pedro Yolox
691,72176,Villa Alejandra
691,76842,San Francisco
691,77534,Santa Fe Plus
691,78824,San José de los Guajes
691,81226,Jardines de Fátima
691,84240,Unidad Deportiva
691,86722,Bitzal 4ta. Sección
691,87840,Cruz y Cruz
691,90225,Coesillos
691,91150,Valle de Cristal
691,97840,Santa Maria
691,99720,Momax
692,4800,Los Cedros
692,20770,Emancipación (Borunda)
692,22010,Cuauhtémoc
692,23084,VIVAH El Progreso
692,25975,El Tanque San Vicente
692,28504,La Cayetana
692,29707,Reforma
692,31524,Tierra Nueva
692,34616,Bajíos del Pinto
692,36804,San Javier
692,39690,Farallón
692,42621,La Blanca
692,45110,San Bernardo
692,50673,Loma del Rancho
692,62203,Salvador Elizarragaz
692,63820,Las Guásimas
692,65813,Ojo de Agua
692,68708,Rosario Temextitlán
692,76846,Estancia de Santa Lucía
692,77534,Supermanzana 524
692,78827,San Miguel
692,81227,Fovissste
692,84250,Nueva
692,86722,Bitzal 5ta. Sección
692,87841,Guillermo Zúñiga
692,90210,Amantla
692,94965,Cruz Verde
692,97709,Santa Rita
693,20771,Tanque Viejo
693,23084,La Cañada
693,28800,La Calma
693,29708,Constitución
693,33825,Tierra y Libertad
693,34625,Los Altares
693,36554,La Candelaria
693,42621,Los Cerritos
693,45110,San Wenceslao
693,62517,Guayacahuala
693,63826,Cerro Pelón
693,65814,El Nogal
693,68710,Santiago Comaltepec
693,76846,San Antonio Zatlauco
693,77534,Supermanzana 524-2
693,78830,La Paz Centro
693,84259,Ejidal
693,86722,Bitzal 6ta. Sección
693,87843,El Sauz
693,90226,Velázquez
693,94744,Los Cuartos
693,97704,Santa Maria de Lima
693,99730,Atolinga
694,20773,Las Adjuntas
694,23084,El Dorado
694,25976,Depósito de la Luz
694,28800,La Playita
694,29713,El Ocotal
694,33898,Baca
694,34627,Las Flores
694,39699,Jardín de los Amates
694,42622,El Sitio
694,50664,El Valerio
694,58639,Benito Juárez
694,62324,La Cañada
694,63830,La Cofradía de Acuitapilco
694,65815,Cieneguitas
694,68711,La Esperanza
694,76847,San Sebastián de las Barrancas Norte
694,77534,Supermanzana 525
694,78836,Los Nazarios
694,81228,Macapule Infonavit
694,84260,Vallarta
694,86728,Miguel Hidalgo 1ra. Sección
694,90226,San Juan Temazcales
694,94733,Cuauhtémoc
694,97390,Santana
694,99734,El Durazno
695,4810,Prados de Coyoacán
695,20775,Tanque de Guadalupe
695,22410,Alfonso Garzón
695,23050,Bella Vista Plus
695,25976,La Redoma
695,28504,La Escondida
695,29714,El Zacatonal Juárez
695,34626,San Javier
695,36830,El Coecillo
695,39700,El Palmar
695,42622,Santa Mónica
695,45110,Vallarta Universidad
695,50696,Dotegiare
695,58639,Ejidal II
695,62510,Las Isabelitas
695,63835,San Leonel
695,65819,Los Garza
695,68712,Soledad Tectitlán
695,72474,Villa del Sur
695,76848,Tuna Mansa
695,77534,Santa Fe
695,81229,Palos Verdes Infonavit
695,84267,Vildosola
695,86723,Lázaro Cárdenas 1ra. Sección
695,90220,Santa Cruz
695,97433,Santiago Castillo
695,99734,Laguna Grande
696,4815,Emiliano Zapata
696,20777,Las Joyas
696,22410,Centro Urbano 70-76
696,23050,El Campanario
696,25977,Agua de La Mula
696,28838,Isla Navidad
696,29710,Huitiupan Centro
696,33826,Valle Verde
696,34626,Soyupa
696,36830,Rancho Nuevo de Dolores (El Cuero)
696,39700,Emiliano Zapata
696,42622,Zaragoza
696,45110,Villa Universitaria
696,50663,San Onofre Centro (Carmona)
696,58640,Francisco J. Mújica
696,62115,Loma Bonita
696,63830,Santa María del Oro
696,65830,La Escondida
696,76849,La Laborcilla
696,77613,Zona Hotelera Norte
696,78835,Real de Minas
696,81230,Jardín
696,86723,Chilapilla 1ra. Sección
696,87848,Benito Juárez (Monfort)
696,90210,San Benigno
696,93800,Chachapa Buenavista
696,97703,Santo Domingo
697,4830,Los Cipreses
697,20779,Ojo de Agua de los Sauces
697,22410,Lomas Taurinas
697,23089,Fuerza Aérea
697,24300,Benito Juárez
697,25977,Independencia
697,28900,Hermanos Leaños
697,29716,José María Morelos y Pavón
697,34630,Santiago Papasquiaro Centro
697,36846,La Zahúrda
697,39700,Emiliano Zapata
697,42623,El Palmar
697,50696,Chichilpa
697,58640,San Miguel
697,62306,Rodolfo López de Nava
697,63833,Zapotanito
697,65835,Los Nogales
697,68714,San Martin Soloyapan
697,72104,Vista del Valle
697,76850,Amealco de Bonfil Centro
697,77675,Zona Hotelera Sur
697,78836,El Jato
697,81230,Libertad
697,86725,Aquiles Serdán
697,90220,Santa Teresa
697,91808,Chalchihuecan
697,97784,Sisal
697,99750,Ocotlan Cerro Chino
698,4830,Los Ciruelos
698,20780,San Rafael de Ocampo
698,23080,Sudcalifornia
698,24300,Guadalupe
698,25978,La Luz y Colón
698,28989,Puerta de Hierro
698,29714,La Competencia
698,31579,Venustiano Carranza
698,36843,San Roque
698,39700,Graciano Sanchez
698,42629,El Encino
698,50668,El Potrero Guarda la Lagunita
698,58649,Rincón de San Miguel
698,62115,Adolfo López Mateos
698,65836,Lagunillas (San José Lagunillas)
698,68715,Abejones
698,72154,Vista del Volcán
698,77670,Naval
698,78836,Limones
698,81230,Ruben Jaramillo
698,84270,Acapulco
698,86726,Benito Juárez
698,87849,Santa Engracia
698,95647,Chamizal
698,97390,Soledad
698,99750,Tepechitlan
699,20782,San Isidro
699,23076,Popular Garza V
699,24300,Banco de Piedra
699,25978,El Fortín
699,28979,Carlos de La Madrid
699,29715,Villa Luz
699,34634,Colinas de Santiago
699,36835,El Romeral
699,39700,Leona Vicario
699,42629,Hermosillo Monte Noble
699,45116,Puerta de Hierro
699,50663,Jesús Carranza
699,58650,Obrera
699,62205,Los Ciruelos
699,63837,La Galinda
699,65850,General Treviño
699,68720,San Pablo Macuiltianguis
699,72225,Viveros del Valle
699,76894,San Juan Dehedó
699,77676,Ix-chel
699,78837,La Boca
699,81233,México
699,84270,Luis Donaldo Colosio
699,90224,Santo Domingo Tequixtla
699,94733,Chapultepec
700,20785,El Chonguillo
700,23095,Nueva Puesta del Sol
