c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Descripción del Huso Horario,Mes_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Diferencia_Horaria_Verano,Mes_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Diferencia_Horaria_Invierno
20309,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20310,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20311,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20312,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20313,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20314,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20315,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20316,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20317,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20318,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20319,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20320,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20321,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20322,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20323,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20324,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20325,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20326,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20327,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20328,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20329,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20330,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20331,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20332,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20333,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20334,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20335,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20336,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20337,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20338,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20339,AGU,010,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20340,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20341,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20342,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20343,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20344,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20345,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20346,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20347,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20348,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20349,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20350,AGU,011,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20351,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20352,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20353,AGU,011,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20354,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20355,AGU,011,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20356,AGU,011,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20357,AGU,011,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20358,AGU,011,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20359,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20360,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20361,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20362,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20363,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20364,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20365,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20366,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20367,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20368,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20369,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20370,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20371,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20372,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20373,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20374,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20375,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20376,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20377,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20378,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20379,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20380,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20381,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20382,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20383,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20384,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20385,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20386,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20387,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20388,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20389,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20390,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20391,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20392,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20393,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20394,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20395,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20396,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20397,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20398,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20399,AGU,001,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20400,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20401,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20402,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20403,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20404,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20405,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20406,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20407,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20408,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20409,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20410,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20411,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20412,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20413,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20414,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20415,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20416,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20417,AGU,007,06,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20418,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20419,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20420,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20421,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20422,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20423,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20424,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20425,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20426,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20427,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20428,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20429,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20430,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20431,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20432,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20433,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20434,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20435,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20436,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20437,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20438,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20439,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20440,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20441,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20442,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20443,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20444,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20445,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20446,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20447,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20448,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20449,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20450,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20451,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20452,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20453,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20454,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20455,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20456,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20457,AGU,007,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20458,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20459,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20460,AGU,004,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20461,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20462,AGU,004,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20463,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20464,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20465,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20466,AGU,004,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20467,AGU,004,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20468,AGU,004,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20469,AGU,004,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20470,AGU,004,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20471,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20472,AGU,004,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20473,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20474,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20475,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20476,AGU,004,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20477,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20478,AGU,004,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20479,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20480,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20481,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20482,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20483,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20484,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20485,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20486,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20487,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20488,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20489,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20490,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20491,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20492,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20493,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20494,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20495,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20496,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20497,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20498,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20499,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20500,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20501,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20502,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20503,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20504,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20505,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20506,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20507,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20508,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20509,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20510,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20511,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20512,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20513,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20514,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20515,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20516,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20517,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20518,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20519,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20520,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20521,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20522,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20523,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20524,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20525,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20526,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20527,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20528,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20529,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20530,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20531,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20532,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20533,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20534,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20535,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20536,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20537,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20538,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20539,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20540,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20541,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20542,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20543,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20544,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20545,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20546,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20547,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20548,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20549,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20550,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20551,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20552,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20553,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20554,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20555,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20556,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20557,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20558,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20559,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20560,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20561,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20562,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20563,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20564,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20565,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20566,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20567,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20568,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20569,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20570,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20571,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20572,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20573,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20574,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20575,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20576,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20577,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20578,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20579,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20580,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20581,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20582,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20583,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20584,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20585,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20586,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20587,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20588,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20589,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20590,AGU,008,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20591,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20592,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20593,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20594,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20595,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20596,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20597,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20598,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20599,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20600,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20601,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20602,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20603,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20604,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20605,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20606,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20607,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20608,AGU,009,08,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20609,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20610,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20611,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20612,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20613,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20614,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20615,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20616,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20617,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20618,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20619,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20620,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20621,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20622,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20623,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20624,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20625,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20626,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20627,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20628,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20629,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20630,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20631,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20632,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20633,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20634,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20635,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20636,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20637,AGU,009,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20638,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20639,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
20641,AGU,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
